Algorithm,Baseline,originalTitle,originalCategory,Language_50,Reference_50,Religion_50,Science_50,Arts_50,Entertainment_50,Business_50,Society_50,Life_50,People_50,Universe_50,Nature_50,Concepts_50,History_50,Technology_50,Culture_50,Mathematics_50,Sports_50,Politics_50,Geography_50,Humanities_50,World_50,Education_50,Philosophy_50,Law_50,Events_50,Health_50
bloomfilter,RandomBaseline_test,Boston Journal of Natural History,Nature_50,0.06,0.08,0.06,0.08,0.04,0.12,0.1,0.08,0.08,0.1,0.1,0.08,0.06,0.08,0.12,0.08,0.12,0.06,0.02,0.08,0.08,0.06,0.04,0.06,0.04,0.06,0.14
bloomfilter,RandomBaseline_test,Butterfly effect,Nature_50,0.48,0.56,0.7,0.54,0.46,0.44,0.34,0.52,0.56,0.44,0.3,0.56,0.52,0.5,0.44,0.54,0.44,0.46,0.48,0.5,0.48,0.48,0.5,0.52,0.36,0.36,0.52
bloomfilter,RandomBaseline_test,Catalytic triad,Nature_50,0.24,0.44,0.26,0.22,0.22,0.22,0.18,0.22,0.3,0.32,0.16,0.4,0.22,0.24,0.16,0.24,0.22,0.3,0.3,0.24,0.14,0.24,0.3,0.22,0.24,0.16,0.22
bloomfilter,RandomBaseline_test,Cold cathode,Nature_50,0.24,0.5,0.46,0.26,0.34,0.22,0.2,0.28,0.32,0.26,0.12,0.34,0.24,0.18,0.28,0.3,0.18,0.26,0.34,0.2,0.14,0.26,0.3,0.28,0.18,0.24,0.3
bloomfilter,RandomBaseline_test,Compressed earth block,Nature_50,0.28,0.42,0.28,0.34,0.3,0.3,0.3,0.3,0.3,0.18,0.12,0.36,0.26,0.26,0.26,0.24,0.32,0.22,0.36,0.34,0.16,0.24,0.24,0.26,0.3,0.22,0.4
bloomfilter,RandomBaseline_test,Dukhin number,Nature_50,0.14,0.2,0.24,0.16,0.16,0.2,0.12,0.14,0.12,0.14,0.06,0.32,0.12,0.16,0.14,0.2,0.12,0.12,0.1,0.14,0.12,0.18,0.12,0.12,0.06,0.14,0.18
bloomfilter,RandomBaseline_test,Earth pyramids of Ritten,Nature_50,0.14,0.22,0.08,0.16,0.1,0.1,0.14,0.04,0.12,0.14,0.08,0.1,0.1,0.16,0.08,0.1,0.1,0.14,0.14,0.1,0.12,0.08,0.06,0.14,0.16,0.04,0.14
bloomfilter,RandomBaseline_test,Electroacoustic phenomena,Nature_50,0.3,0.58,0.44,0.2,0.24,0.34,0.24,0.26,0.38,0.3,0.18,0.54,0.28,0.26,0.22,0.32,0.26,0.32,0.22,0.24,0.18,0.24,0.22,0.4,0.18,0.24,0.4
bloomfilter,RandomBaseline_test,Energoland,Nature_50,0.36,0.44,0.34,0.38,0.38,0.46,0.44,0.4,0.44,0.36,0.28,0.52,0.36,0.38,0.22,0.36,0.28,0.36,0.46,0.42,0.14,0.36,0.34,0.34,0.36,0.22,0.42
bloomfilter,RandomBaseline_test,Evolution (term),Nature_50,0.42,0.34,0.44,0.34,0.28,0.38,0.22,0.28,0.32,0.34,0.14,0.38,0.36,0.3,0.32,0.3,0.32,0.32,0.22,0.32,0.32,0.34,0.28,0.32,0.18,0.16,0.32
bloomfilter,RandomBaseline_test,Evolution of the cochlea,Nature_50,0.34,0.5,0.28,0.38,0.24,0.3,0.24,0.24,0.32,0.4,0.2,0.38,0.26,0.28,0.28,0.26,0.26,0.32,0.28,0.28,0.26,0.4,0.26,0.26,0.3,0.24,0.32
bloomfilter,RandomBaseline_test,Evolutionary computation,Nature_50,0.52,0.74,0.58,0.46,0.54,0.54,0.32,0.56,0.58,0.64,0.3,0.52,0.5,0.5,0.42,0.56,0.48,0.44,0.52,0.52,0.42,0.56,0.5,0.56,0.46,0.38,0.56
bloomfilter,RandomBaseline_test,Evolutionary graph theory,Nature_50,0.34,0.5,0.5,0.36,0.42,0.36,0.3,0.36,0.42,0.52,0.2,0.36,0.4,0.38,0.34,0.4,0.3,0.28,0.38,0.36,0.34,0.48,0.32,0.44,0.3,0.22,0.3
bloomfilter,RandomBaseline_test,Homeosis,Nature_50,0.26,0.34,0.24,0.26,0.3,0.18,0.18,0.22,0.24,0.38,0.12,0.28,0.22,0.28,0.22,0.38,0.2,0.2,0.26,0.22,0.18,0.26,0.18,0.26,0.08,0.14,0.26
bloomfilter,RandomBaseline_test,"International Union for Vacuum Science, Technique and Applications",Nature_50,0.42,0.42,0.3,0.48,0.4,0.38,0.36,0.46,0.54,0.4,0.32,0.34,0.38,0.44,0.28,0.44,0.52,0.32,0.36,0.34,0.26,0.44,0.4,0.38,0.34,0.36,0.42
bloomfilter,RandomBaseline_test,List of dates predicted for apocalyptic events,Nature_50,0.54,0.42,0.36,0.48,0.46,0.42,0.42,0.42,0.48,0.32,0.34,0.36,0.4,0.54,0.34,0.4,0.44,0.44,0.3,0.36,0.38,0.46,0.46,0.28,0.38,0.44,0.36
bloomfilter,RandomBaseline_test,List of decorative stones,Nature_50,0.18,0.14,0.14,0.2,0.14,0.14,0.2,0.14,0.14,0.1,0.12,0.22,0.14,0.08,0.1,0.1,0.18,0.12,0.18,0.12,0.08,0.18,0.12,0.18,0.18,0.1,0.24
bloomfilter,RandomBaseline_test,List of fritillaries (butterflies),Nature_50,0.1,0.1,0.04,0.1,0.1,0.1,0.08,0.08,0.08,0.14,0.14,0.08,0.12,0.1,0.16,0.08,0.1,0.08,0.1,0.08,0.06,0.12,0.08,0.1,0.08,0.1,0.14
bloomfilter,RandomBaseline_test,List of natural history dealers,Nature_50,0.28,0.3,0.24,0.24,0.28,0.3,0.24,0.22,0.36,0.24,0.18,0.22,0.2,0.32,0.28,0.28,0.32,0.26,0.28,0.22,0.2,0.32,0.28,0.26,0.16,0.26,0.28
bloomfilter,RandomBaseline_test,List of raised and transitional bogs of Switzerland,Nature_50,0.1,0.08,0.06,0.12,0.1,0.08,0.1,0.08,0.08,0.06,0.08,0.08,0.12,0.04,0.08,0.02,0.08,0.06,0.06,0.06,0.06,0.08,0.12,0.08,0.06,0.1,0.1
bloomfilter,RandomBaseline_test,List of woods,Nature_50,0.04,0.02,0.02,0.04,0.04,0.02,0.04,0.04,0.0,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.04,0.02,0.04,0.02,0.0,0.02,0.06,0.04,0.02,0.02,0.06
bloomfilter,RandomBaseline_test,Metal vapor synthesis,Nature_50,0.08,0.28,0.14,0.14,0.1,0.1,0.06,0.1,0.12,0.14,0.04,0.2,0.08,0.04,0.12,0.2,0.04,0.2,0.08,0.1,0.08,0.1,0.08,0.1,0.06,0.08,0.1
bloomfilter,RandomBaseline_test,Meteorological intelligence,Nature_50,0.42,0.4,0.36,0.44,0.42,0.44,0.34,0.44,0.4,0.32,0.22,0.42,0.42,0.48,0.4,0.38,0.4,0.46,0.4,0.46,0.32,0.46,0.44,0.28,0.32,0.34,0.46
bloomfilter,RandomBaseline_test,Mpemba effect,Nature_50,0.46,0.66,0.58,0.46,0.32,0.42,0.34,0.4,0.44,0.46,0.38,0.58,0.46,0.44,0.32,0.66,0.46,0.38,0.5,0.5,0.32,0.48,0.4,0.42,0.28,0.3,0.46
bloomfilter,RandomBaseline_test,Natural landscape,Nature_50,0.54,0.62,0.48,0.6,0.38,0.56,0.48,0.4,0.44,0.56,0.42,0.44,0.54,0.54,0.44,0.48,0.42,0.42,0.4,0.44,0.5,0.52,0.38,0.36,0.38,0.38,0.58
bloomfilter,RandomBaseline_test,Natural monument,Nature_50,0.14,0.16,0.12,0.14,0.14,0.16,0.16,0.14,0.18,0.2,0.08,0.12,0.16,0.08,0.08,0.16,0.2,0.14,0.16,0.14,0.1,0.18,0.16,0.08,0.1,0.12,0.18
bloomfilter,RandomBaseline_test,Nature religion,Nature_50,0.56,0.48,0.4,0.58,0.42,0.52,0.46,0.52,0.68,0.54,0.32,0.44,0.48,0.52,0.4,0.52,0.46,0.42,0.48,0.56,0.5,0.54,0.5,0.44,0.34,0.5,0.48
bloomfilter,RandomBaseline_test,Nikolaas Tinbergen,Nature_50,0.46,0.42,0.4,0.46,0.34,0.42,0.34,0.34,0.38,0.52,0.34,0.42,0.38,0.46,0.34,0.48,0.34,0.32,0.42,0.46,0.4,0.52,0.3,0.42,0.2,0.28,0.3
bloomfilter,RandomBaseline_test,Orapa Power Station,Nature_50,0.26,0.46,0.32,0.4,0.36,0.34,0.3,0.34,0.3,0.32,0.18,0.88,0.3,0.28,0.22,0.32,0.3,0.26,0.36,0.28,0.12,0.26,0.32,0.32,0.34,0.32,0.38
bloomfilter,RandomBaseline_test,Pouillet effect,Nature_50,0.1,0.16,0.08,0.06,0.04,0.08,0.1,0.08,0.08,0.08,0.04,0.14,0.04,0.06,0.08,0.12,0.08,0.06,0.08,0.06,0.06,0.08,0.08,0.08,0.08,0.06,0.1
bloomfilter,RandomBaseline_test,Rare Earth hypothesis,Nature_50,0.34,0.78,0.44,0.44,0.42,0.38,0.3,0.28,0.52,0.46,0.34,0.58,0.28,0.38,0.34,0.58,0.36,0.46,0.42,0.38,0.32,0.38,0.36,0.38,0.34,0.26,0.42
bloomfilter,RandomBaseline_test,Relic woods,Nature_50,0.14,0.12,0.08,0.16,0.16,0.12,0.12,0.08,0.14,0.14,0.1,0.1,0.12,0.1,0.08,0.1,0.12,0.14,0.14,0.16,0.14,0.08,0.14,0.14,0.06,0.14,0.18
bloomfilter,RandomBaseline_test,Sky brightness,Nature_50,0.32,0.42,0.26,0.28,0.36,0.32,0.38,0.22,0.34,0.24,0.34,0.5,0.24,0.38,0.24,0.48,0.16,0.38,0.32,0.24,0.26,0.26,0.3,0.26,0.28,0.22,0.34
bloomfilter,RandomBaseline_test,TALE-likes,Nature_50,0.4,0.48,0.36,0.34,0.34,0.32,0.3,0.4,0.42,0.46,0.18,0.4,0.36,0.4,0.3,0.46,0.4,0.28,0.48,0.4,0.3,0.32,0.44,0.36,0.28,0.14,0.38
bloomfilter,RandomBaseline_test,The Evolution of God,Nature_50,0.54,0.52,0.44,0.4,0.34,0.44,0.44,0.38,0.5,0.68,0.34,0.4,0.44,0.52,0.38,0.48,0.4,0.38,0.46,0.52,0.48,0.54,0.46,0.34,0.28,0.4,0.34
bloomfilter,RandomBaseline_test,The Seven Pillars of Life,Nature_50,0.32,0.62,0.44,0.44,0.34,0.38,0.26,0.42,0.48,0.44,0.22,0.5,0.38,0.32,0.26,0.38,0.38,0.38,0.44,0.4,0.28,0.34,0.5,0.22,0.28,0.24,0.36
bloomfilter,RandomBaseline_test,Time and Eternity (philosophy book),Nature_50,0.48,0.38,0.64,0.46,0.24,0.46,0.34,0.38,0.42,0.46,0.3,0.34,0.5,0.54,0.4,0.4,0.32,0.3,0.32,0.36,0.5,0.48,0.3,0.42,0.26,0.3,0.28
bloomfilter,RandomBaseline_test,Trabecular cartilage,Nature_50,0.26,0.16,0.16,0.16,0.14,0.24,0.16,0.14,0.22,0.22,0.12,0.2,0.2,0.2,0.16,0.14,0.14,0.16,0.16,0.1,0.12,0.16,0.2,0.18,0.12,0.16,0.18
bloomfilter,RandomBaseline_test,Transit of Earth from Mars,Nature_50,0.38,0.5,0.4,0.4,0.4,0.38,0.36,0.34,0.52,0.38,0.34,0.44,0.34,0.4,0.32,0.46,0.34,0.5,0.36,0.36,0.26,0.34,0.34,0.42,0.26,0.3,0.42
bloomfilter,RandomBaseline_test,Tsunamis in lakes,Nature_50,0.32,0.58,0.32,0.38,0.3,0.36,0.34,0.3,0.36,0.46,0.28,0.44,0.28,0.34,0.24,0.46,0.4,0.36,0.36,0.36,0.24,0.28,0.34,0.3,0.3,0.28,0.38
bloomfilter,RandomBaseline_test,Vacuum coffee maker,Nature_50,0.36,0.58,0.38,0.32,0.28,0.34,0.3,0.3,0.32,0.34,0.22,0.44,0.32,0.2,0.18,0.46,0.32,0.36,0.26,0.28,0.22,0.3,0.3,0.24,0.28,0.24,0.44
bloomfilter,RandomBaseline_test,Vacuum consolidation,Nature_50,0.18,0.32,0.2,0.24,0.26,0.18,0.18,0.18,0.22,0.18,0.1,0.24,0.22,0.18,0.14,0.26,0.24,0.16,0.2,0.22,0.12,0.16,0.18,0.16,0.22,0.16,0.26
bloomfilter,RandomBaseline_test,Vertebrate land invasion,Nature_50,0.4,0.5,0.28,0.38,0.28,0.3,0.28,0.26,0.3,0.54,0.22,0.46,0.28,0.26,0.22,0.4,0.24,0.32,0.34,0.3,0.32,0.36,0.32,0.26,0.28,0.26,0.38
bloomfilter,RandomBaseline_test,Water-energy nexus,Nature_50,0.46,0.6,0.52,0.48,0.44,0.44,0.34,0.54,0.34,0.46,0.2,0.58,0.48,0.38,0.38,0.4,0.38,0.36,0.52,0.44,0.2,0.38,0.52,0.4,0.3,0.26,0.46
bloomfilter,RandomBaseline_test,Wild Seasons (Kay Young),Nature_50,0.16,0.14,0.12,0.14,0.14,0.16,0.16,0.14,0.16,0.22,0.14,0.14,0.18,0.2,0.1,0.16,0.1,0.14,0.12,0.14,0.08,0.1,0.1,0.12,0.12,0.16,0.18
bloomfilter,RandomBaseline_test,Abstract and concrete,Concepts_50,0.56,0.46,0.58,0.54,0.42,0.48,0.36,0.42,0.54,0.58,0.38,0.5,0.6,0.48,0.46,0.4,0.4,0.34,0.42,0.46,0.54,0.5,0.4,0.52,0.34,0.38,0.4
bloomfilter,RandomBaseline_test,AeroVironment Global Observer,Concepts_50,0.24,0.4,0.24,0.28,0.42,0.22,0.26,0.3,0.36,0.24,0.18,0.34,0.2,0.24,0.18,0.34,0.3,0.44,0.32,0.32,0.16,0.22,0.42,0.2,0.32,0.34,0.4
bloomfilter,RandomBaseline_test,Andersen healthcare utilization model,Concepts_50,0.48,0.42,0.5,0.54,0.58,0.4,0.4,0.56,0.62,0.56,0.24,0.52,0.52,0.42,0.52,0.44,0.44,0.44,0.62,0.6,0.44,0.52,0.54,0.5,0.3,0.36,0.5
bloomfilter,RandomBaseline_test,Axiomatic system,Concepts_50,0.58,0.42,0.68,0.48,0.42,0.52,0.36,0.48,0.58,0.46,0.3,0.46,0.56,0.48,0.52,0.54,0.38,0.42,0.38,0.48,0.58,0.62,0.48,0.68,0.3,0.38,0.46
bloomfilter,RandomBaseline_test,Concept-driven strategy,Concepts_50,0.54,0.46,0.52,0.46,0.4,0.46,0.38,0.62,0.6,0.48,0.36,0.58,0.48,0.38,0.36,0.56,0.38,0.3,0.44,0.54,0.44,0.42,0.56,0.4,0.36,0.36,0.32
bloomfilter,RandomBaseline_test,Conceptual architecture,Concepts_50,0.28,0.22,0.24,0.26,0.2,0.28,0.22,0.18,0.24,0.26,0.14,0.2,0.2,0.26,0.26,0.16,0.12,0.24,0.16,0.28,0.26,0.26,0.2,0.24,0.28,0.12,0.26
bloomfilter,RandomBaseline_test,Conceptual combination,Concepts_50,0.56,0.54,0.62,0.54,0.44,0.4,0.48,0.64,0.54,0.52,0.4,0.48,0.6,0.58,0.42,0.46,0.36,0.4,0.46,0.52,0.36,0.44,0.46,0.5,0.4,0.22,0.44
bloomfilter,RandomBaseline_test,Conceptual model,Concepts_50,0.56,0.68,0.74,0.6,0.6,0.62,0.44,0.7,0.64,0.56,0.36,0.64,0.7,0.6,0.5,0.62,0.5,0.44,0.56,0.58,0.56,0.58,0.56,0.7,0.4,0.42,0.54
bloomfilter,RandomBaseline_test,Conceptual schema,Concepts_50,0.4,0.34,0.46,0.5,0.44,0.38,0.34,0.5,0.52,0.42,0.3,0.42,0.6,0.46,0.42,0.38,0.32,0.3,0.34,0.5,0.4,0.48,0.4,0.44,0.3,0.24,0.46
bloomfilter,RandomBaseline_test,Copernican principle,Concepts_50,0.48,0.54,0.4,0.42,0.46,0.46,0.3,0.36,0.38,0.44,0.24,0.54,0.34,0.38,0.38,0.48,0.34,0.58,0.36,0.4,0.44,0.52,0.34,0.5,0.26,0.38,0.42
bloomfilter,RandomBaseline_test,Eight-circuit model of consciousness,Concepts_50,0.48,0.64,0.5,0.48,0.32,0.48,0.34,0.36,0.48,0.6,0.34,0.48,0.4,0.44,0.38,0.48,0.4,0.34,0.42,0.58,0.36,0.5,0.3,0.38,0.3,0.34,0.38
bloomfilter,RandomBaseline_test,Equivalence principle,Concepts_50,0.42,0.68,0.48,0.4,0.4,0.46,0.24,0.32,0.4,0.36,0.24,0.68,0.38,0.44,0.36,0.44,0.4,0.46,0.36,0.46,0.3,0.38,0.38,0.48,0.26,0.36,0.46
bloomfilter,RandomBaseline_test,Fa (concept),Concepts_50,0.46,0.34,0.4,0.46,0.24,0.44,0.26,0.4,0.46,0.42,0.3,0.34,0.32,0.42,0.32,0.4,0.44,0.3,0.42,0.44,0.44,0.36,0.38,0.38,0.28,0.34,0.34
bloomfilter,RandomBaseline_test,Gauss's Pythagorean right triangle proposal,Concepts_50,0.36,0.3,0.3,0.28,0.24,0.3,0.22,0.22,0.28,0.28,0.28,0.26,0.3,0.28,0.3,0.3,0.28,0.24,0.14,0.32,0.26,0.28,0.22,0.22,0.22,0.32,0.28
bloomfilter,RandomBaseline_test,General Group Problem Solving (GGPS) Model,Concepts_50,0.62,0.54,0.56,0.56,0.44,0.62,0.46,0.68,0.68,0.5,0.38,0.5,0.66,0.54,0.46,0.44,0.56,0.5,0.5,0.58,0.42,0.56,0.58,0.5,0.48,0.36,0.52
bloomfilter,RandomBaseline_test,Gossen's second law,Concepts_50,0.12,0.18,0.3,0.14,0.18,0.14,0.12,0.2,0.12,0.16,0.12,0.14,0.14,0.16,0.12,0.1,0.14,0.16,0.12,0.1,0.14,0.12,0.18,0.16,0.1,0.1,0.16
bloomfilter,RandomBaseline_test,Identity of indiscernibles,Concepts_50,0.56,0.42,0.62,0.48,0.44,0.52,0.46,0.44,0.44,0.5,0.46,0.5,0.62,0.54,0.52,0.52,0.4,0.24,0.36,0.42,0.5,0.52,0.3,0.52,0.26,0.44,0.34
bloomfilter,RandomBaseline_test,Jurisprudence of concepts,Concepts_50,0.2,0.18,0.18,0.2,0.14,0.22,0.16,0.16,0.2,0.2,0.12,0.12,0.18,0.22,0.14,0.18,0.16,0.14,0.2,0.18,0.18,0.18,0.16,0.16,0.08,0.1,0.18
bloomfilter,RandomBaseline_test,Just-world hypothesis,Concepts_50,0.42,0.42,0.52,0.48,0.32,0.38,0.36,0.4,0.58,0.52,0.24,0.42,0.54,0.44,0.34,0.52,0.4,0.32,0.58,0.52,0.46,0.46,0.48,0.36,0.32,0.32,0.34
bloomfilter,RandomBaseline_test,Knowledge arena,Concepts_50,0.28,0.32,0.32,0.3,0.24,0.24,0.3,0.34,0.28,0.22,0.24,0.3,0.36,0.34,0.24,0.26,0.24,0.2,0.2,0.26,0.26,0.3,0.3,0.3,0.18,0.1,0.28
bloomfilter,RandomBaseline_test,Mental representation,Concepts_50,0.52,0.5,0.64,0.5,0.36,0.66,0.4,0.42,0.52,0.6,0.42,0.42,0.58,0.6,0.46,0.56,0.46,0.32,0.42,0.42,0.58,0.56,0.36,0.48,0.32,0.3,0.38
bloomfilter,RandomBaseline_test,Negative (photography),Concepts_50,0.22,0.32,0.26,0.24,0.34,0.38,0.22,0.24,0.32,0.34,0.12,0.24,0.32,0.24,0.2,0.18,0.24,0.16,0.18,0.26,0.12,0.26,0.18,0.26,0.22,0.2,0.34
bloomfilter,RandomBaseline_test,Negative cache,Concepts_50,0.26,0.46,0.4,0.34,0.5,0.4,0.38,0.42,0.54,0.48,0.34,0.34,0.54,0.4,0.44,0.42,0.4,0.36,0.42,0.4,0.34,0.42,0.4,0.4,0.34,0.32,0.44
bloomfilter,RandomBaseline_test,Negative double,Concepts_50,0.34,0.32,0.46,0.28,0.34,0.38,0.4,0.34,0.4,0.38,0.18,0.28,0.34,0.26,0.28,0.26,0.38,0.26,0.28,0.24,0.26,0.34,0.44,0.32,0.36,0.3,0.22
bloomfilter,RandomBaseline_test,Negative luminescence,Concepts_50,0.28,0.48,0.42,0.36,0.28,0.32,0.32,0.3,0.4,0.28,0.22,0.44,0.3,0.32,0.2,0.42,0.34,0.34,0.36,0.3,0.24,0.5,0.44,0.32,0.26,0.3,0.42
bloomfilter,RandomBaseline_test,Negative refraction,Concepts_50,0.48,0.58,0.52,0.34,0.48,0.4,0.36,0.4,0.48,0.4,0.22,0.44,0.4,0.32,0.44,0.38,0.48,0.42,0.4,0.38,0.24,0.4,0.42,0.48,0.34,0.42,0.46
bloomfilter,RandomBaseline_test,Negative room pressure,Concepts_50,0.14,0.18,0.12,0.14,0.16,0.12,0.14,0.18,0.18,0.2,0.08,0.18,0.12,0.14,0.08,0.22,0.16,0.16,0.24,0.18,0.12,0.08,0.24,0.18,0.14,0.16,0.1
bloomfilter,RandomBaseline_test,Negative sign (astrology),Concepts_50,0.46,0.5,0.56,0.46,0.46,0.46,0.5,0.42,0.5,0.46,0.34,0.36,0.46,0.32,0.52,0.46,0.46,0.42,0.44,0.48,0.4,0.38,0.42,0.4,0.36,0.3,0.44
bloomfilter,RandomBaseline_test,Negative temperature,Concepts_50,0.34,0.6,0.52,0.4,0.36,0.4,0.28,0.4,0.3,0.36,0.16,0.66,0.4,0.32,0.28,0.34,0.28,0.38,0.38,0.34,0.22,0.38,0.34,0.34,0.32,0.28,0.4
bloomfilter,RandomBaseline_test,Paired opposites,Concepts_50,0.36,0.44,0.54,0.56,0.36,0.4,0.32,0.32,0.36,0.38,0.24,0.5,0.3,0.46,0.34,0.4,0.26,0.42,0.36,0.36,0.28,0.28,0.38,0.36,0.26,0.22,0.4
bloomfilter,RandomBaseline_test,Porphyrian tree,Concepts_50,0.4,0.38,0.38,0.34,0.28,0.4,0.34,0.26,0.36,0.42,0.3,0.44,0.42,0.4,0.5,0.42,0.3,0.3,0.22,0.44,0.38,0.46,0.36,0.5,0.22,0.32,0.38
bloomfilter,RandomBaseline_test,Possible world,Concepts_50,0.6,0.32,0.52,0.52,0.28,0.48,0.38,0.36,0.4,0.4,0.42,0.4,0.52,0.54,0.44,0.46,0.36,0.32,0.32,0.32,0.52,0.44,0.36,0.44,0.24,0.26,0.34
bloomfilter,RandomBaseline_test,Principle of bivalence,Concepts_50,0.5,0.4,0.56,0.46,0.3,0.36,0.34,0.36,0.32,0.36,0.28,0.38,0.56,0.4,0.46,0.4,0.36,0.26,0.3,0.38,0.44,0.44,0.32,0.46,0.2,0.26,0.3
bloomfilter,RandomBaseline_test,Principle of sufficient reason,Concepts_50,0.58,0.48,0.66,0.52,0.4,0.52,0.46,0.36,0.54,0.52,0.4,0.6,0.52,0.58,0.62,0.54,0.5,0.42,0.42,0.54,0.62,0.46,0.48,0.64,0.38,0.42,0.42
bloomfilter,RandomBaseline_test,Process reference models,Concepts_50,0.14,0.12,0.08,0.12,0.08,0.14,0.14,0.18,0.12,0.1,0.02,0.14,0.12,0.12,0.16,0.14,0.14,0.08,0.14,0.14,0.1,0.12,0.08,0.1,0.1,0.06,0.12
bloomfilter,RandomBaseline_test,Spaceship Earth,Concepts_50,0.34,0.26,0.36,0.38,0.32,0.28,0.32,0.24,0.34,0.32,0.26,0.32,0.3,0.38,0.3,0.26,0.26,0.44,0.28,0.24,0.24,0.34,0.38,0.26,0.24,0.34,0.38
bloomfilter,RandomBaseline_test,Square of opposition,Concepts_50,0.48,0.3,0.58,0.4,0.18,0.36,0.3,0.34,0.36,0.36,0.32,0.26,0.38,0.44,0.46,0.36,0.32,0.3,0.26,0.32,0.4,0.34,0.32,0.4,0.18,0.26,0.26
bloomfilter,RandomBaseline_test,Sure-thing principle,Concepts_50,0.2,0.18,0.28,0.2,0.18,0.16,0.18,0.16,0.2,0.22,0.24,0.18,0.24,0.28,0.22,0.2,0.28,0.26,0.2,0.18,0.28,0.16,0.24,0.28,0.16,0.22,0.18
bloomfilter,RandomBaseline_test,The Circumplex Model of Group Tasks,Concepts_50,0.46,0.42,0.52,0.48,0.38,0.4,0.44,0.58,0.64,0.42,0.26,0.5,0.5,0.48,0.36,0.4,0.48,0.36,0.44,0.48,0.42,0.54,0.5,0.36,0.34,0.34,0.4
bloomfilter,RandomBaseline_test,Theory,Concepts_50,0.7,0.66,0.72,0.6,0.56,0.66,0.5,0.54,0.62,0.56,0.52,0.64,0.68,0.56,0.6,0.68,0.54,0.5,0.54,0.54,0.7,0.66,0.5,0.64,0.36,0.38,0.52
bloomfilter,RandomBaseline_test,Transient modelling,Concepts_50,0.34,0.48,0.44,0.42,0.34,0.36,0.34,0.42,0.36,0.52,0.3,0.4,0.42,0.46,0.34,0.48,0.3,0.36,0.46,0.5,0.3,0.48,0.38,0.36,0.34,0.32,0.48
bloomfilter,RandomBaseline_test,Type–token distinction,Concepts_50,0.48,0.44,0.48,0.32,0.42,0.46,0.34,0.38,0.5,0.42,0.3,0.38,0.52,0.4,0.46,0.44,0.4,0.38,0.36,0.44,0.36,0.4,0.3,0.44,0.26,0.2,0.4
bloomfilter,RandomBaseline_test,Uncertainty principle,Concepts_50,0.4,0.58,0.62,0.4,0.38,0.38,0.3,0.42,0.34,0.38,0.3,0.58,0.34,0.4,0.36,0.42,0.36,0.5,0.32,0.34,0.28,0.38,0.38,0.56,0.26,0.36,0.48
bloomfilter,RandomBaseline_test,1848 in Chile,History_50,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.06,0.04,0.04,0.02,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.04,0.04,0.02,0.02
bloomfilter,RandomBaseline_test,1960 in radio,History_50,0.08,0.06,0.12,0.12,0.1,0.12,0.1,0.08,0.1,0.04,0.04,0.1,0.08,0.12,0.04,0.1,0.1,0.14,0.06,0.1,0.06,0.12,0.08,0.08,0.1,0.1,0.06
bloomfilter,RandomBaseline_test,1974 in radio,History_50,0.04,0.04,0.06,0.04,0.06,0.06,0.04,0.02,0.06,0.04,0.04,0.04,0.02,0.06,0.02,0.06,0.06,0.06,0.04,0.04,0.06,0.02,0.04,0.04,0.04,0.04,0.02
bloomfilter,RandomBaseline_test,1983 in Sri Lanka,History_50,0.02,0.04,0.02,0.04,0.04,0.02,0.04,0.04,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.02,0.02,0.04,0.04,0.04,0.02,0.02
bloomfilter,RandomBaseline_test,1990 in Sri Lanka,History_50,0.02,0.04,0.02,0.04,0.04,0.02,0.04,0.04,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.02,0.02,0.04,0.04,0.04,0.02,0.02
bloomfilter,RandomBaseline_test,1998 in Sri Lanka,History_50,0.02,0.04,0.02,0.04,0.04,0.02,0.04,0.04,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.02,0.02,0.04,0.04,0.04,0.02,0.02
bloomfilter,RandomBaseline_test,2018 World Monuments Watch,History_50,0.3,0.3,0.2,0.46,0.34,0.32,0.34,0.34,0.4,0.32,0.24,0.36,0.4,0.22,0.26,0.26,0.34,0.3,0.34,0.34,0.22,0.42,0.4,0.24,0.38,0.3,0.38
bloomfilter,RandomBaseline_test,Aftermath of the Northwest Airlines Flight 253 attack,History_50,0.36,0.26,0.36,0.28,0.28,0.36,0.32,0.34,0.44,0.26,0.3,0.24,0.28,0.28,0.26,0.36,0.52,0.46,0.38,0.38,0.24,0.3,0.42,0.26,0.32,0.44,0.46
bloomfilter,RandomBaseline_test,Ali Amiri (historian),History_50,0.16,0.1,0.14,0.14,0.08,0.18,0.08,0.12,0.14,0.12,0.12,0.1,0.14,0.16,0.12,0.08,0.16,0.1,0.08,0.14,0.1,0.16,0.14,0.08,0.14,0.16,0.14
bloomfilter,RandomBaseline_test,Base and superstructure,History_50,0.66,0.56,0.62,0.62,0.5,0.56,0.4,0.54,0.6,0.46,0.38,0.46,0.58,0.64,0.62,0.5,0.44,0.6,0.52,0.52,0.54,0.54,0.62,0.46,0.48,0.5,0.62
